DATE,User_ID,USER_TYPE,no_of_bets_placed,deposit_amount,bet_amount,bet_won_amount,withdrawal_amount,total_bonus_payout,bonus_names
10/07/2024,1031,VIP,0,0,0,380.07,428.37,0,
10/07/2024,1038,VIP,1,0,430.99,0,0,0,
10/07/2024,1042,player,0,0,0,360.76,0,0,
10/07/2024,1058,VIP,0,0,0,569.8000000000001,217.12,0,
10/07/2024,1060,player,1,0,472.9,0,0,0,
10/07/2024,1075,VIP,0,188.8,0,0,0,0,
10/07/2024,1076,player,0,402.11,0,0,0,0,
10/07/2024,1077,VIP,0,245.96,0,0,0,0,
10/07/2024,1084,player,1,0,372.09,0,0,0,
10/07/2024,1088,player,0,0,0,244.21,0,0,
10/07/2024,1098,player,0,320.72,0,0,0,0,
11/07/2024,1002,player,0,0,0,479.1,0,0,
11/07/2024,1004,VIP,0,168.98,0,0,0,0,
11/07/2024,1015,VIP,0,167.96,0,0,332,0,
11/07/2024,1022,VIP,0,214.45,0,0,0,0,
11/07/2024,1024,player,0,0,0,167.53,0,0,
11/07/2024,1037,player,1,0,186.05,0,0,0,
11/07/2024,1038,VIP,1,0,481.97,0,466.07,0,
11/07/2024,1044,VIP,1,0,58.13,0,0,0,
11/07/2024,1049,player,0,461.81,0,0,0,0,
11/07/2024,1052,VIP,1,0,75.16,0,0,0,
11/07/2024,1058,VIP,0,247.08,0,0,0,0,
11/07/2024,1062,player,1,0,65.12,0,0,0,
11/07/2024,1068,player,0,0,0,0,153.69,0,
11/07/2024,1083,VIP,0,128.81,0,0,0,0,
11/07/2024,1084,player,1,0,254.31,0,0,0,
11/07/2024,1088,player,0,0,0,172.41,0,0,
11/07/2024,1089,player,1,0,254.65,0,0,0,
11/07/2024,1097,player,0,399.83,0,0,0,0,
12/07/2024,1003,player,1,0,53.77,0,0,0,
12/07/2024,1010,player,0,0,0,494.87,0,0,
12/07/2024,1012,player,0,44.14,0,0,0,0,
12/07/2024,1013,player,0,0,0,0,433.36,0,
12/07/2024,1022,VIP,1,0,359.02,0,0,0,
12/07/2024,1024,player,0,0,0,0,357.22,0,
12/07/2024,1025,player,1,0,269.77,0,0,0,
12/07/2024,1029,player,0,435.26,0,0,0,0,
12/07/2024,1032,player,0,0,0,0,11.09,0,
12/07/2024,1039,player,1,471.69,52.73,0,0,0,
12/07/2024,1042,player,0,0,0,497.71,0,0,
12/07/2024,1049,player,0,0,0,0,426.75,0,
12/07/2024,1059,VIP,0,0,0,0,140.09,0,
12/07/2024,1061,player,0,412.5,0,0,0,0,
12/07/2024,1063,player,0,417.69,0,0,0,0,
12/07/2024,1068,player,0,0,0,0,481.36,0,
12/07/2024,1072,player,0,0,0,390.95,0,0,
12/07/2024,1075,VIP,1,0,425.83,47.17,0,0,
12/07/2024,1081,player,1,328.03,27.72,0,0,0,
12/07/2024,1082,player,0,0,0,0,264.6,0,
12/07/2024,1087,player,0,0,0,0,447.6,0,
12/07/2024,1092,player,0,0,0,71.34,0,0,
12/07/2024,1094,VIP,0,0,0,102.04,0,0,
13/07/2024,1001,player,0,0,0,0,17.65,0,
13/07/2024,1012,player,1,0,465.81,0,169.16,0,
13/07/2024,1024,player,0,84.47,0,0,0,0,
13/07/2024,1037,player,1,0,123.21,0,0,0,
13/07/2024,1039,player,0,0,0,0,395.26,0,
13/07/2024,1046,player,0,84.47,0,0,0,0,
13/07/2024,1058,VIP,0,0,0,0,89.34,0,
13/07/2024,1059,VIP,0,0,0,0,381.27,0,
13/07/2024,1063,player,0,169.17,0,0,0,0,
13/07/2024,1068,player,1,0,120.93,0,0,0,
13/07/2024,1077,VIP,0,0,0,0,165.2,0,
13/07/2024,1079,player,0,0,0,261.83,0,0,
13/07/2024,1081,player,0,272.82,0,0,0,0,
13/07/2024,1085,player,1,0,226.17,0,0,0,
13/07/2024,1086,VIP,1,0,474.77,0,0,0,
13/07/2024,1094,VIP,0,78.2,0,0,0,0,
13/07/2024,1098,player,0,0,0,423.52,0,0,
14/07/2024,1001,player,0,0,0,197.43,0,0,
14/07/2024,1004,VIP,1,0,202.62,0,0,0,
14/07/2024,1009,VIP,0,279.06,0,0,308.37,0,
14/07/2024,1016,player,1,0,256.13,0,0,0,
14/07/2024,1017,player,1,0,144.05,0,0,0,
14/07/2024,1023,player,0,0,0,0,225.98,0,
14/07/2024,1025,player,0,0,0,439.06,0,0,
14/07/2024,1033,player,0,0,0,82.34,0,0,
14/07/2024,1036,VIP,1,0,346.5,0,0,0,
14/07/2024,1038,VIP,0,0,0,0,426.17,0,
14/07/2024,1046,player,0,0,0,429.25,0,0,
14/07/2024,1047,player,0,0,0,366.65,0,0,
14/07/2024,1048,VIP,0,468.63,0,0,0,0,
14/07/2024,1049,player,0,0,0,219.25,0,0,
14/07/2024,1058,VIP,1,0,372.94,0,0,0,
14/07/2024,1060,player,0,0,0,0,387.46,0,
14/07/2024,1064,VIP,0,0,0,374.53,0,0,
14/07/2024,1069,player,0,0,0,0,340.08,0,
14/07/2024,1078,VIP,1,0,435.49,0,0,0,
14/07/2024,1089,player,0,0,0,0,180,0,
15/07/2024,1001,player,0,0,0,231.38,0,0,
15/07/2024,1011,player,0,345.52,0,0,0,0,
15/07/2024,1016,player,0,235.24,0,0,449.16,0,
15/07/2024,1017,player,1,0,158.26,0,0,0,
15/07/2024,1023,player,0,689.54,0,0,186.05,0,
15/07/2024,1027,VIP,1,0,69.37,0,0,0,
15/07/2024,1034,VIP,0,60.69,0,0,0,0,
15/07/2024,1040,player,1,0,494.11,0,0,0,
15/07/2024,1043,player,1,0,220.42,0,0,0,
15/07/2024,1044,VIP,1,0,234.85,0,0,0,
15/07/2024,1053,VIP,1,0,473.01,0,0,0,
15/07/2024,1080,player,0,0,0,474.85,0,0,
15/07/2024,1088,player,1,0,205.76,0,0,0,
15/07/2024,1090,player,0,0,0,119.37,454.3,0,
15/07/2024,1093,player,1,0,253.7,0,0,0,
15/07/2024,1095,player,1,0,218.43,0,0,0,
16/07/2024,1014,player,0,16.56,0,409.62,0,0,
16/07/2024,1015,VIP,0,0,0,0,330.89,0,
16/07/2024,1017,player,0,0,0,427.89,0,0,
16/07/2024,1018,player,0,199.06,0,0,0,0,
16/07/2024,1038,VIP,0,0,0,394.51,0,0,
16/07/2024,1040,player,0,0,0,280.58,0,0,
16/07/2024,1051,VIP,0,138.17,0,0,0,0,
16/07/2024,1053,VIP,0,258.01,0,0,0,0,
16/07/2024,1059,VIP,0,357.27,0,0,0,0,
16/07/2024,1060,player,0,489.76,0,0,0,0,
16/07/2024,1066,player,1,0,347.56,0,0,0,
16/07/2024,1070,player,1,0,161.67,168.51,0,0,
16/07/2024,1071,player,1,0,160.03,0,0,0,
16/07/2024,1078,VIP,0,0,0,108.88,0,0,
16/07/2024,1085,player,0,350.58,0,0,0,0,
16/07/2024,1086,VIP,1,0,32.08,0,0,0,
16/07/2024,1099,player,0,0,0,418.14,0,0,
17/07/2024,1001,player,1,0,36.72,0,0,0,
17/07/2024,1005,player,0,51.25,0,0,0,0,
17/07/2024,1016,player,0,0,0,294.4,0,0,
17/07/2024,1017,player,0,0,0,176.5,0,0,
17/07/2024,1018,player,0,0,0,164.6,0,0,
17/07/2024,1022,VIP,0,0,0,214.78,0,0,
17/07/2024,1024,player,0,0,0,300.62,0,0,
17/07/2024,1028,player,1,0,459.09,0,0,0,
17/07/2024,1034,VIP,0,84.07,0,0,0,0,
17/07/2024,1044,VIP,0,0,0,0,286,0,
17/07/2024,1048,VIP,1,0,459.57,0,0,0,
17/07/2024,1055,VIP,1,0,440.02,0,345,0,
17/07/2024,1057,player,0,0,0,167.24,0,0,
17/07/2024,1066,player,0,0,0,71.8,0,0,
17/07/2024,1070,player,0,324.11,0,0,0,0,
17/07/2024,1073,VIP,0,0,0,279.26,0,0,
17/07/2024,1074,VIP,0,610.75,0,0,0,0,
17/07/2024,1076,player,0,0,0,0,219.09,0,
17/07/2024,1087,player,0,175.67,0,0,0,0,
17/07/2024,1090,player,1,0,49.19,0,0,0,
17/07/2024,1096,VIP,1,0,155.03,0,0,0,
17/07/2024,1099,player,1,0,221.67,0,0,0,
18/07/2024,1007,player,1,0,259.4,0,0,0,
18/07/2024,1017,player,0,0,0,147.24,0,0,
18/07/2024,1023,player,0,262.04,0,0,0,0,
18/07/2024,1027,VIP,0,0,0,0,293.15,0,
18/07/2024,1028,player,1,0,268.79,0,0,0,
18/07/2024,1029,player,0,0,0,0,106.04,0,
18/07/2024,1039,player,0,0,0,189.59,122.89,0,
18/07/2024,1045,VIP,0,0,0,467.97,0,0,
18/07/2024,1052,VIP,1,0,60.16,0,0,0,
18/07/2024,1061,player,0,121.16,0,0,0,0,
18/07/2024,1074,VIP,0,117.33,0,0,0,0,
18/07/2024,1079,player,0,395.74,0,0,0,0,
18/07/2024,1083,VIP,0,84.34,0,0,0,0,
18/07/2024,1085,player,0,284.76,0,0,0,0,
18/07/2024,1097,player,0,0,0,0,9.36,0,
19/07/2024,1002,player,1,0,375.11,0,0,0,
19/07/2024,1009,VIP,0,0,0,0,384.6,0,
19/07/2024,1025,player,0,370.57,0,0,0,0,
19/07/2024,1029,player,1,0,93.59,0,0,0,
19/07/2024,1034,VIP,1,0,76.75,0,0,0,
19/07/2024,1043,player,0,0,0,185.49,0,0,
19/07/2024,1046,player,0,0,0,15.92,0,0,
19/07/2024,1050,VIP,0,0,0,355.11,0,0,
19/07/2024,1061,player,0,0,0,0,396.46,0,
19/07/2024,1062,player,0,0,0,0,228.86,0,
19/07/2024,1068,player,0,0,0,0,64.4,0,
19/07/2024,1075,VIP,0,0,0,272.42,0,0,
19/07/2024,1078,VIP,0,0,0,235.59,0,0,
19/07/2024,1079,player,1,0,308.64,0,0,0,
19/07/2024,1080,player,0,0,0,0,443.43,0,
19/07/2024,1084,player,0,0,0,0,382.04,0,
19/07/2024,1085,player,0,301.89,0,0,0,0,
19/07/2024,1088,player,1,172.41,199.02,0,0,0,
19/07/2024,1090,player,1,0,9.93,0,0,0,
19/07/2024,1095,player,0,0,0,0,264.76,0,
19/07/2024,1097,player,0,0,0,47.33,0,0,
20/07/2024,1003,player,1,0,306.24,0,0,0,
20/07/2024,1007,player,0,0,0,0,51.81,0,
20/07/2024,1017,player,0,312.26,0,0,0,0,
20/07/2024,1018,player,0,60.08,0,0,0,0,
20/07/2024,1033,player,0,0,0,226.67,0,0,
20/07/2024,1035,player,1,181.65,154.99,0,0,0,
20/07/2024,1036,VIP,1,0,366.93,0,0,0,
20/07/2024,1041,VIP,0,0,0,77.8,0,0,
20/07/2024,1042,player,1,0,358.04,0,0,0,
20/07/2024,1045,VIP,0,0,0,384.25,0,0,
20/07/2024,1046,player,0,0,0,160.03,313.89,0,
20/07/2024,1049,player,0,0,0,0,264.08,0,
20/07/2024,1052,VIP,0,0,0,0,190.74,0,
20/07/2024,1058,VIP,1,0,116.41,0,0,0,
20/07/2024,1061,player,0,33.47,0,0,0,0,
20/07/2024,1062,player,0,0,0,0,307.51,0,
20/07/2024,1066,player,0,750.22,0,0,0,0,
20/07/2024,1069,player,0,0,0,0,215.89,0,
20/07/2024,1071,player,0,0,0,242.21,0,0,
20/07/2024,1072,player,1,0,69.14,0,0,0,
20/07/2024,1073,VIP,0,0,0,0,347.63,0,
20/07/2024,1081,player,0,438.15,0,0,0,0,
20/07/2024,1092,player,0,277.24,0,124.35,0,0,
20/07/2024,1096,VIP,0,0,0,29.28,0,0,
20/07/2024,1097,player,1,0,408.23,0,0,0,
21/07/2024,1003,player,0,0,0,0,152.89,0,
21/07/2024,1016,player,0,0,0,166.18,0,0,
21/07/2024,1017,player,0,0,0,495.54,0,0,
21/07/2024,1018,player,0,24.15,0,0,0,0,
21/07/2024,1020,player,1,0,407.65,0,0,0,
21/07/2024,1025,player,2,0,550.39,0,0,0,
21/07/2024,1028,player,0,211.25,0,0,0,0,
21/07/2024,1034,VIP,0,0,0,0,40.75,0,
21/07/2024,1053,VIP,1,0,65.01,0,0,0,
21/07/2024,1055,VIP,0,0,0,152.57999999999998,0,0,
21/07/2024,1058,VIP,0,9.93,0,0,0,0,
21/07/2024,1075,VIP,1,0,481.25,0,0,0,
21/07/2024,1077,VIP,0,0,0,9.46,0,0,
21/07/2024,1081,player,0,498.3,0,0,0,0,
21/07/2024,1082,player,0,0,0,499.23,0,0,
22/07/2024,1001,player,1,0,39.44,0,0,0,
22/07/2024,1003,player,1,0,372.09,0,0,0,
22/07/2024,1017,player,1,0,457.5,0,0,0,
22/07/2024,1019,player,0,71.88,0,0,0,0,
22/07/2024,1020,player,0,343.98,0,0,0,0,
22/07/2024,1029,player,0,496.48,0,0,0,0,
22/07/2024,1036,VIP,1,0,492.73,0,0,0,
22/07/2024,1046,player,0,0,0,311.74,0,0,
22/07/2024,1052,VIP,1,392,440.37,0,0,0,
22/07/2024,1056,player,0,0,0,0,468.8,0,
22/07/2024,1063,player,1,0,406.28,0,197.78,0,
22/07/2024,1065,player,0,390.96,0,0,0,0,
22/07/2024,1078,VIP,0,289.62,0,0,0,0,
22/07/2024,1089,player,1,0,53.78,0,0,0,
22/07/2024,1091,VIP,0,406.33,0,0,0,0,
22/07/2024,1096,VIP,0,78.65,0,382.29,0,0,
22/07/2024,1097,player,0,188.82,0,0,0,0,
23/07/2024,1003,player,0,343.13,0,0,0,0,
23/07/2024,1008,player,0,0,0,93.9,0,0,
23/07/2024,1014,player,0,292.48,0,0,420.67,0,
23/07/2024,1019,player,0,0,0,433.71,0,0,
23/07/2024,1027,VIP,0,0,0,0,414.22,0,
23/07/2024,1030,player,1,0,436.31,0,0,0,
23/07/2024,1035,player,1,0,394.45,0,0,0,
23/07/2024,1036,VIP,1,0,89.03,0,0,0,
23/07/2024,1038,VIP,0,0,0,205.46,0,0,
23/07/2024,1047,player,1,0,253.44,0,0,0,
23/07/2024,1052,VIP,0,319.25,0,281.93,0,0,
23/07/2024,1054,VIP,0,176.47,0,0,159.26,0,
23/07/2024,1058,VIP,0,0,0,312.37,0,0,
23/07/2024,1063,player,0,157.65,0,0,0,0,
23/07/2024,1071,player,0,0,0,0,306.62,0,
23/07/2024,1076,player,0,304.21,0,0,0,0,
23/07/2024,1077,VIP,0,0,0,0,445.12,0,
23/07/2024,1082,player,0,167.1,0,0,0,0,
23/07/2024,1089,player,1,0,244.23,0,0,0,
23/07/2024,1095,player,1,0,383.72,0,0,0,
23/07/2024,1098,player,0,387,0,0,0,0,
24/07/2024,1004,VIP,0,0,0,0,62.64,0,
24/07/2024,1017,player,0,0,0,0,81.05,0,
24/07/2024,1018,player,0,0,0,499.69,0,0,
24/07/2024,1020,player,0,0,0,178.69,0,0,
24/07/2024,1027,VIP,0,0,0,57.73,0,0,
24/07/2024,1029,player,0,0,0,0,323.76,0,
24/07/2024,1037,player,0,0,0,342.81,0,0,
24/07/2024,1041,VIP,0,0,0,0,283.19,0,
24/07/2024,1051,VIP,0,490.87,0,0,0,0,
24/07/2024,1060,player,0,0,0,0,167.3,0,
24/07/2024,1064,VIP,1,0,337.19,0,259.64,0,
24/07/2024,1066,player,1,0,385.96,0,0,0,
24/07/2024,1083,VIP,0,0,0,483.93,0,0,
25/07/2024,1005,player,0,233.46,0,0,426.78,0,
25/07/2024,1008,player,1,0,341.58,0,445.71,0,
25/07/2024,1021,player,1,0,275.25,0,0,0,
25/07/2024,1024,player,1,0,80.34,0,0,0,
25/07/2024,1037,player,1,0,206.64,0,0,0,
25/07/2024,1047,player,0,0,0,0,270.06,0,
25/07/2024,1048,VIP,0,0,0,367.92,0,0,
25/07/2024,1062,player,1,0,344.09,0,0,0,
25/07/2024,1070,player,0,0,0,0,148.63,0,
25/07/2024,1081,player,0,0,0,240.58,0,0,
25/07/2024,1094,VIP,0,49.36,0,0,0,0,
25/07/2024,1095,player,0,0,0,0,77.48,0,
26/07/2024,1007,player,0,0,0,0,321.34,0,
26/07/2024,1012,player,0,0,0,449.35,0,0,
26/07/2024,1015,VIP,1,0,213.77,0,0,0,
26/07/2024,1018,player,2,0,795.1,0,0,0,
26/07/2024,1024,player,0,0,0,0,499.51,0,
26/07/2024,1028,player,1,0,436.66,0,0,0,
26/07/2024,1033,player,0,0,0,0,628.51,0,
26/07/2024,1034,VIP,0,0,0,0,442.84,0,
26/07/2024,1035,player,1,0,313.02,0,157.39,0,
26/07/2024,1042,player,0,154.75,0,0,0,0,
26/07/2024,1043,player,0,0,0,0,330.89,0,
26/07/2024,1044,VIP,1,0,349.97,27.45,0,0,
26/07/2024,1060,player,0,0,0,0,230.83,0,
26/07/2024,1061,player,1,0,357.82,0,0,0,
26/07/2024,1063,player,1,0,164.18,0,0,0,
26/07/2024,1066,player,0,344.54,0,0,0,0,
26/07/2024,1069,player,1,0,209.42,0,0,0,
26/07/2024,1071,player,0,0,0,430.33,0,0,
26/07/2024,1074,VIP,2,0,285.36,0,0,0,
26/07/2024,1078,VIP,0,0,0,285.06,0,0,
26/07/2024,1090,player,0,256.76,0,0,0,0,
26/07/2024,1094,VIP,1,0,76.76,0,0,0,
26/07/2024,1098,player,0,0,0,230.35,0,0,
26/07/2024,1099,player,0,0,0,0,55.53,0,
27/07/2024,1009,VIP,0,0,0,176.34,398.06,0,
27/07/2024,1015,VIP,0,0,0,0,470.47,0,
27/07/2024,1019,player,0,0,0,324.62,0,0,
27/07/2024,1021,player,2,0,227.43,0,0,0,
27/07/2024,1022,VIP,0,130.67,0,0,0,0,
27/07/2024,1025,player,0,0,0,94.5,0,0,
27/07/2024,1028,player,0,147.24,0,0,0,0,
27/07/2024,1048,VIP,1,0,276,0,0,0,
27/07/2024,1065,player,0,0,0,0,279.56,0,
27/07/2024,1066,player,0,0,0,93.39,0,0,
27/07/2024,1067,VIP,0,0,0,0,340.86,0,
27/07/2024,1071,player,0,0,0,0,32.19,0,
27/07/2024,1073,VIP,0,0,0,0,394.74,0,
27/07/2024,1074,VIP,0,0,0,83.61,0,0,
27/07/2024,1081,player,1,0,355,0,249.95,0,
27/07/2024,1091,VIP,0,202.76999999999998,0,0,0,0,
28/07/2024,1005,player,0,452.69,0,0,0,0,
28/07/2024,1018,player,0,0,0,0,351.93,0,
28/07/2024,1022,VIP,0,0,0,0,498.38,0,
28/07/2024,1032,player,0,254.62,0,85.2,0,0,
28/07/2024,1046,player,0,0,0,99.88,0,0,
28/07/2024,1053,VIP,0,380.57,0,0,0,0,
28/07/2024,1062,player,0,97.15,0,0,0,0,
28/07/2024,1066,player,0,0,0,319.63,0,0,
28/07/2024,1068,player,1,0,82.45,0,0,0,
28/07/2024,1078,VIP,0,0,0,205.46,0,0,
28/07/2024,1080,player,1,0,336.52,0,0,0,
28/07/2024,1094,VIP,0,0,0,326.79,0,0,
29/07/2024,1013,player,1,0,224.29,0,0,0,
29/07/2024,1019,player,0,0,0,0,172.79,0,
29/07/2024,1020,player,0,0,0,127.89,0,0,
29/07/2024,1023,player,0,0,0,435.03,0,0,
29/07/2024,1035,player,1,0,198.24,0,0,0,
29/07/2024,1047,player,0,0,0,139.99,0,0,
29/07/2024,1050,VIP,0,0,0,345.07,148.55,0,
29/07/2024,1061,player,0,0,0,0,140.09,0,
29/07/2024,1065,player,0,284.76,0,0,0,0,
29/07/2024,1071,player,0,440.96,0,0,0,0,
29/07/2024,1076,player,0,0,0,361.52,0,0,
29/07/2024,1090,player,0,371.13,0,0,0,0,
30/07/2024,1003,player,2,0,208.41,0,0,0,
30/07/2024,1022,VIP,0,79.96,0,0,0,0,
30/07/2024,1026,player,0,72.67,0,0,0,0,
30/07/2024,1032,player,1,0,297.25,0,0,0,
30/07/2024,1037,player,0,0,0,0,382.44,0,
30/07/2024,1046,player,0,227.96,0,0,0,0,
30/07/2024,1059,VIP,0,0,0,0,375.32,0,
30/07/2024,1062,player,1,0,161.67,0,0,0,
30/07/2024,1063,player,1,0,46.73,0,0,0,
30/07/2024,1065,player,0,0,0,0,222.1,0,
30/07/2024,1070,player,1,0,90.87,0,0,0,
30/07/2024,1075,VIP,0,0,0,151.59,0,0,
30/07/2024,1076,player,1,0,57.73,0,0,0,
30/07/2024,1081,player,0,0,0,0,316.58,0,
30/07/2024,1092,player,0,0,0,277.91,0,0,
30/07/2024,1095,player,0,0,0,227.99,0,0,
31/07/2024,1001,player,0,0,0,351.91,0,0,
31/07/2024,1006,player,1,0,358.38,0,0,0,
31/07/2024,1010,player,2,0,634.5699999999999,0,0,0,
31/07/2024,1013,player,0,0,0,0,36.98,0,
31/07/2024,1020,player,1,157.39,81.57,27.96,0,0,
31/07/2024,1026,player,0,0,0,19.08,0,0,
31/07/2024,1033,player,0,0,0,157.39,0,0,
31/07/2024,1043,player,1,0,416.8,0,0,0,
31/07/2024,1048,VIP,0,118.14,0,0,0,0,
31/07/2024,1054,VIP,0,0,0,462.12,0,0,
31/07/2024,1057,player,0,0,0,0,371.63,0,
31/07/2024,1058,VIP,0,182.81,0,0,0,0,
31/07/2024,1059,VIP,1,0,308.7,0,0,0,
31/07/2024,1067,VIP,0,0,0,0,12.65,0,
31/07/2024,1076,player,1,0,27.62,0,0,0,
31/07/2024,1077,VIP,0,0,0,0,308.63,0,
31/07/2024,1079,player,0,72.9,0,112.16,0,0,
31/07/2024,1085,player,0,0,0,0,418.14,0,
31/07/2024,1089,player,0,0,0,0,142.89,0,
31/07/2024,1093,player,0,0,0,0,226.17,0,
31/07/2024,1095,player,1,0,300.93,0,0,0,
01/08/2024,1007,player,0,32.39,0,0,446.16,0,
01/08/2024,1011,player,0,0,0,467.94,0,0,
01/08/2024,1013,player,1,0,118.88,0,0,0,
01/08/2024,1015,VIP,0,0,0,0,417.14,0,
01/08/2024,1019,player,1,339.46,171.85,0,0,0,
01/08/2024,1039,player,0,0,0,414.23,0,0,
01/08/2024,1048,VIP,0,0,0,345.9,0,0,
01/08/2024,1051,VIP,0,59.33,0,0,0,0,
01/08/2024,1062,player,0,272.9,0,0,0,0,
01/08/2024,1067,VIP,1,0,175.43,0,0,0,
01/08/2024,1068,player,0,336.05,0,0,0,0,
01/08/2024,1070,player,1,0,349.64,0,0,0,
01/08/2024,1080,player,0,0,0,0,496.15,0,
01/08/2024,1085,player,1,285.57,465.31,0,0,0,
01/08/2024,1086,VIP,0,174.61,0,0,0,0,
01/08/2024,1088,player,1,0,401.29,0,0,0,
01/08/2024,1092,player,1,0,249.11,0,0,0,
02/08/2024,1008,player,0,0,0,0,334.22,0,
02/08/2024,1009,VIP,0,0,0,243.16,0,0,
02/08/2024,1012,player,0,179.33,0,0,0,0,
02/08/2024,1013,player,0,0,0,335.59,0,0,
02/08/2024,1022,VIP,0,0,0,305.77,0,0,
02/08/2024,1031,VIP,1,0,304.01,0,144.22,0,
02/08/2024,1040,player,1,0,293.94,0,0,0,
02/08/2024,1057,player,0,0,0,452.34,0,0,
02/08/2024,1060,player,0,0,0,364.83,0,0,
02/08/2024,1061,player,1,0,161.44,0,0,0,
02/08/2024,1072,player,0,81.18,0,0,186.54,0,
02/08/2024,1073,VIP,0,0,0,0,367.19,0,
02/08/2024,1074,VIP,0,0,0,0,177.57,0,
02/08/2024,1080,player,1,182.74,69.37,0,0,0,
02/08/2024,1092,player,0,299.38,0,0,129.72,0,
02/08/2024,1093,player,0,0,0,143.97,0,0,
02/08/2024,1097,player,0,0,0,0,169.34,0,
03/08/2024,1002,player,1,9.18,211.53,0,0,0,
03/08/2024,1004,VIP,0,373.26,0,0,0,0,
03/08/2024,1009,VIP,0,0,0,407.95,0,0,
03/08/2024,1024,player,0,0,0,396.55,0,0,
03/08/2024,1037,player,0,0,0,76.37,0,0,
03/08/2024,1044,VIP,0,0,0,358.04,151.08,0,
03/08/2024,1053,VIP,1,0,372.64,0,0,0,
03/08/2024,1057,player,0,47.81,0,0,0,0,
03/08/2024,1068,player,1,0,354.75,0,283.26,0,
03/08/2024,1075,VIP,0,0,0,395.18,0,0,
03/08/2024,1077,VIP,1,0,200.93,0,0,0,
03/08/2024,1084,player,0,0,0,378.69,0,0,
03/08/2024,1086,VIP,0,0,0,498.76,0,0,
03/08/2024,1094,VIP,0,0,0,541.0699999999999,0,0,
03/08/2024,1096,VIP,0,0,0,407.01,0,0,
04/08/2024,1010,player,0,0,0,229.19,0,0,
04/08/2024,1023,player,0,0,0,0,382.79,0,
04/08/2024,1026,player,1,0,35.84,0,0,0,
04/08/2024,1044,VIP,0,0,0,11.23,0,0,
04/08/2024,1045,VIP,0,0,0,202.81,0,0,
04/08/2024,1061,player,0,0,0,371.71,263.75,0,
04/08/2024,1062,player,0,0,0,0,425.12,0,
04/08/2024,1064,VIP,1,0,195.51,0,0,0,
04/08/2024,1072,player,1,0,361.42,0,0,0,
04/08/2024,1074,VIP,1,0,51.43,0,0,0,
04/08/2024,1077,VIP,0,330.41,0,0,0,0,
04/08/2024,1091,VIP,0,0,0,47.95,0,0,
04/08/2024,1094,VIP,0,0,0,0,463.12,0,
04/08/2024,1095,player,0,0,0,260.28,0,0,
05/08/2024,1012,player,1,0,289.2,0,0,0,
05/08/2024,1018,player,1,0,336.27,0,0,0,
05/08/2024,1030,player,0,0,0,0,216.1,0,
05/08/2024,1037,player,1,0,25.15,0,0,0,
05/08/2024,1042,player,0,0,0,400.17,0,0,
05/08/2024,1044,VIP,1,0,81.18,0,0,0,
05/08/2024,1052,VIP,0,0,0,184.82,0,0,
05/08/2024,1059,VIP,0,0,0,0,82.35,0,
05/08/2024,1063,player,1,0,441.06,0,0,0,
05/08/2024,1064,VIP,1,0,236.51,0,0,0,
05/08/2024,1065,player,1,0,346.32,0,0,0,
05/08/2024,1066,player,0,208.11,0,0,0,0,
05/08/2024,1069,player,0,120.93,0,0,0,0,
05/08/2024,1075,VIP,0,289.67,0,0,0,0,
05/08/2024,1076,player,0,0,0,0,227.99,0,
05/08/2024,1078,VIP,0,0,0,0,137.95,0,
05/08/2024,1087,player,1,0,21.95,0,0,0,
05/08/2024,1094,VIP,1,0,190.16,0,0,0,
05/08/2024,1098,player,1,0,311.87,0,0,0,
06/08/2024,1001,player,1,0,432.53,0,0,0,
06/08/2024,1003,player,1,0,419.85,0,0,0,
06/08/2024,1005,player,0,0,0,16.63,0,0,
06/08/2024,1009,VIP,0,23.68,0,0,0,0,
06/08/2024,1020,player,0,333.39,0,0,0,0,
06/08/2024,1023,player,0,0,0,200.93,362.74,0,
06/08/2024,1025,player,0,243,0,0,0,0,
06/08/2024,1026,player,0,0,0,280.58,0,0,
06/08/2024,1030,player,0,0,0,285.94,0,0,
06/08/2024,1033,player,0,17.32,0,0,0,0,
06/08/2024,1035,player,0,0,0,229.38,0,0,
06/08/2024,1036,VIP,1,0,237.27,0,0,0,
06/08/2024,1048,VIP,0,0,0,0,202.81,0,
06/08/2024,1049,player,0,364.43,0,0,0,0,
06/08/2024,1056,player,0,114,0,0,0,0,
06/08/2024,1061,player,0,453.88,0,0,0,0,
06/08/2024,1066,player,0,0,0,325.7,0,0,
06/08/2024,1075,VIP,0,0,0,195.22,0,0,
06/08/2024,1078,VIP,0,275.36,0,0,0,0,
06/08/2024,1081,player,1,0,171.78,0,0,0,
06/08/2024,1082,player,0,182.42,0,0,0,0,
06/08/2024,1089,player,1,0,114.3,0,0,0,
06/08/2024,1097,player,0,208.24,0,0,0,0,
06/08/2024,1098,player,0,180.63,0,0,0,0,
07/08/2024,1001,player,1,0,214.39,0,0,0,
07/08/2024,1010,player,0,0,0,0,404.63,0,
07/08/2024,1013,player,1,0,94.5,0,0,0,
07/08/2024,1014,player,0,0,0,195.67,0,0,
07/08/2024,1019,player,0,0,0,0,151.87,0,
07/08/2024,1022,VIP,1,0,30.19,0,0,0,
07/08/2024,1026,player,0,0,0,426.17,0,0,
07/08/2024,1027,VIP,0,0,0,483.93,0,0,
07/08/2024,1030,player,0,440.55,0,0,0,0,
07/08/2024,1046,player,1,328.95,227.37,0,0,0,
